LotArea,GrLivArea,OverallQuality,TotalBsmtSF,GarageCars,HouseAge,TotalBath,GarageType_BuiltIn,GarageType_Detchd,GarageType_Missing,GarageType_Other
0.03247563626165603,0.039712130408393304,0.4444444444444445,0.214375,0.25,0.6666666666666666,0.42857142857142855,0.0,1.0,0.0,0.0
0.07125663137722313,0.09173675539755484,0.7777777777777777,0.40125,0.75,0.08695652173913045,0.7142857142857142,0.0,0.0,0.0,0.0
0.041721003061534506,0.056186594988294467,0.7777777777777777,0.506875,0.75,0.014492753623188415,0.5714285714285714,0.0,0.0,0.0,0.0
0.000892752810301713,0.012832740830659845,0.3333333333333333,0.196875,0.0,0.2753623188405797,0.2857142857142857,0.0,0.0,1.0,0.0
0.001776157423636916,0.0419665308245903,0.4444444444444445,0.196875,0.25,0.2753623188405797,0.7142857142857142,0.0,1.0,0.0,0.0
0.02982542242165042,0.04374403884505333,0.4444444444444445,0.22843750000000002,0.25,0.644927536231884,0.42857142857142855,0.0,1.0,0.0,0.0
0.05096169576292972,0.09876007977109165,0.7777777777777777,0.3828125,0.75,0.08695652173913045,0.7142857142857142,0.0,0.0,0.0,0.0
0.05184977447474818,0.06997312061042227,0.6666666666666665,0.2646875,0.5,0.04347826086956523,0.7142857142857142,1.0,0.0,0.0,0.0
0.08595667110706023,0.08094164571230382,0.5555555555555556,0.2178125,0.5,0.31884057971014496,0.5714285714285714,0.0,0.0,0.0,0.0
0.01758863259248872,0.042486777074481924,0.6666666666666665,0.410625,0.5,0.021739130434782608,0.5714285714285714,0.0,0.0,0.0,0.0
0.047558952067120054,0.06251625769530912,0.4444444444444445,0.495,0.75,0.37681159420289856,0.5714285714285714,0.0,1.0,0.0,0.0
0.04501156839374605,0.05306511748894477,0.4444444444444445,0.2853125,0.25,0.4710144927536232,0.42857142857142855,0.0,0.0,0.0,0.0
0.10262918039683094,0.0731379519639296,0.6666666666666665,0.27125,0.5,0.028985507246376815,0.7142857142857142,1.0,0.0,0.0,0.0
0.03599055832106382,0.029133789993930462,0.4444444444444445,0.314375,0.0,0.3695652173913044,0.2857142857142857,0.0,0.0,1.0,0.0
0.028455911566056695,0.04305037717853118,0.4444444444444445,0.3321875,0.5,0.3695652173913044,0.2857142857142857,0.0,1.0,0.0,0.0
0.027577181051204748,0.06806555102748635,0.4444444444444445,0.3775,0.25,0.43478260869565216,0.42857142857142855,0.0,0.0,0.0,0.0
0.030554581785038212,0.05362871759299402,0.5555555555555556,0.2496875,0.5,0.12318840579710146,0.7142857142857142,0.0,0.0,0.0,0.0
0.0074177942929257515,0.04148963842885632,0.5555555555555556,0.4034375,0.5,0.10144927536231883,0.2857142857142857,0.0,0.0,0.0,0.0
0.05808969594989367,0.0769097372756438,0.5555555555555556,0.3521875,0.5,0.5434782608695652,0.5714285714285714,0.0,0.0,0.0,1.0
0.05056439739185305,0.05965490332090523,0.6666666666666665,0.534375,0.5,0.04347826086956523,0.5714285714285714,0.0,0.0,0.0,0.0
0.03353665661735493,0.026792681869418192,0.3333333333333333,0.2975,0.25,0.391304347826087,0.2857142857142857,0.0,1.0,0.0,0.0
0.0331860992311108,0.05215468655163444,0.5555555555555556,0.4121875,0.5,0.3478260869565218,0.42857142857142855,0.0,0.0,0.0,0.0
0.06379209609946482,0.10313881904101274,0.8888888888888888,0.45375,0.75,0.014492753623188415,0.7142857142857142,0.0,0.0,0.0,0.0
0.0062866624599780315,0.060912165091476636,0.7777777777777777,0.30312500000000003,0.5,0.07971014492753624,0.7142857142857142,0.0,0.0,0.0,0.0
0.06255813409988548,0.08072487644151566,0.6666666666666665,0.6743750000000001,0.75,0.1449275362318841,0.5714285714285714,0.0,0.0,0.0,0.0
0.025670148870036692,0.044827885198994194,0.6666666666666665,0.4275,0.5,0.03623188405797102,0.5714285714285714,0.0,0.0,0.0,0.0
0.028465259763023207,0.033122344576432844,0.4444444444444445,0.343125,0.25,0.3985507246376812,0.2857142857142857,0.0,0.0,0.0,0.0
0.02672649512725233,0.05206797884331918,0.4444444444444445,0.0,0.5,0.2246376811594203,0.5714285714285714,0.0,0.0,0.0,0.0
0.038752950524667554,0.05978496488337813,0.7777777777777777,0.5353125,0.75,0.04347826086956523,0.5714285714285714,0.0,0.0,0.0,0.0
0.0776835167916988,0.06264631925778202,0.4444444444444445,0.5509375,0.5,0.3985507246376812,0.42857142857142855,0.0,0.0,0.0,0.0
0.020397765780925003,0.05744385675886586,0.7777777777777777,0.4690625,0.5,0.07246376811594203,0.5714285714285714,0.0,0.0,0.0,0.0
0.058599172684568455,0.0801612763374664,0.6666666666666665,0.37625000000000003,0.75,0.1594202898550725,0.7142857142857142,0.0,0.0,0.0,0.0
0.013928813480100024,0.015607387496748462,0.4444444444444445,0.1375,0.25,0.7028985507246377,0.2857142857142857,0.0,1.0,0.0,0.0
0.04163219519035266,0.061865949882944596,0.6666666666666665,0.273125,0.5,0.021739130434782608,0.8571428571428571,0.0,0.0,0.0,0.0
0.047558952067120054,0.052804994363998964,0.5555555555555556,0.2228125,0.5,0.2536231884057971,0.7142857142857142,0.0,0.0,0.0,0.0
0.03377036154151768,0.07066678227694442,0.4444444444444445,0.29375,0.0,0.717391304347826,0.42857142857142855,0.0,0.0,1.0,0.0
0.0008273154315361422,0.012832740830659845,0.3333333333333333,0.196875,0.25,0.2898550724637681,0.2857142857142857,0.0,0.0,0.0,0.0
0.03212040477692865,0.022977542703546346,0.4444444444444445,0.27,0.5,0.3985507246376812,0.2857142857142857,0.0,1.0,0.0,0.0
0.02868961649021945,0.039798838116708576,0.4444444444444445,0.1575,0.5,0.7391304347826086,0.2857142857142857,0.0,0.0,0.0,0.0
0.032484984458622544,0.03286222145148704,0.5555555555555556,0.34125,0.5,0.33333333333333337,0.2857142857142857,0.0,0.0,0.0,0.0
0.04643716843113884,0.045434839157201076,0.3333333333333333,0.3284375,0.5,0.34057971014492755,0.42857142857142855,0.0,0.0,0.0,0.0
0.004622683399939237,0.04799271655250152,0.5555555555555556,0.2671875,0.5,0.23188405797101452,0.7142857142857142,0.0,0.0,0.0,0.0
0.0062866624599780315,0.04799271655250152,0.7777777777777777,0.2425,0.5,0.07971014492753624,0.7142857142857142,0.0,1.0,0.0,0.0
0.043782280492649976,0.05753056446718113,0.6666666666666665,0.2496875,0.5,0.10144927536231883,0.7142857142857142,0.0,0.0,0.0,0.0
0.0444039355909229,0.06841238186074743,0.5555555555555556,0.150625,0.5,0.7608695652173912,0.5714285714285714,0.0,1.0,0.0,0.0
0.0416275210918694,0.026445851036157115,0.2222222222222222,0.0,0.5,0.4202898550724638,0.2857142857142857,0.0,1.0,0.0,0.0
0.09572553693706326,0.058094164571230386,0.5555555555555556,0.3634375,0.5,0.6666666666666666,0.5714285714285714,0.0,1.0,0.0,0.0
0.0585430835027694,0.05492933321772306,0.4444444444444445,0.1665625,0.25,0.37681159420289856,0.2857142857142857,1.0,0.0,0.0,0.0
0.036299048820958656,0.06581115061128935,0.7777777777777777,0.31375000000000003,0.75,0.07971014492753624,0.7142857142857142,0.0,0.0,0.0,0.0
0.04269321554605155,0.029090436139772826,0.3333333333333333,0.3140625,0.5,0.3985507246376812,0.2857142857142857,0.0,1.0,0.0,0.0
0.0444039355909229,0.03754443770051158,0.4444444444444445,0.375,0.0,0.16666666666666669,0.8571428571428571,0.0,0.0,1.0,0.0
0.022529154689289302,0.020202896037457733,0.1111111111111111,0.0825,0.0,0.536231884057971,0.2857142857142857,0.0,0.0,1.0,0.0
0.04051041155437145,0.04751582415676754,0.6666666666666665,0.12,0.5,0.07246376811594203,0.7142857142857142,1.0,0.0,0.0,0.0
0.04201547126597957,0.03203849822249198,0.4444444444444445,0.3353125,0.5,0.32608695652173914,0.42857142857142855,0.0,0.0,0.0,0.0
0.03966439972890229,0.06069539582068846,0.5555555555555556,0.28500000000000003,0.5,0.3478260869565218,0.42857142857142855,0.0,0.0,0.0,0.0
0.038327607562691345,0.07123038238099368,0.5555555555555556,0.255,0.5,0.33333333333333337,0.42857142857142855,0.0,0.0,0.0,0.0
0.05430835027694033,0.08800832393999827,0.8888888888888888,0.728125,0.75,0.007246376811594207,0.7142857142857142,0.0,0.0,0.0,0.0
0.03695342260861436,0.06060868811237319,0.5555555555555556,0.2315625,0.5,0.1811594202898551,0.7142857142857142,0.0,0.0,0.0,0.0
0.0013835331510434921,0.028353420619093034,0.3333333333333333,0.144375,0.25,0.26811594202898553,0.2857142857142857,1.0,0.0,0.0,0.0
0.019631213629671178,0.023757912078383767,0.3333333333333333,0.275625,0.0,0.391304347826087,0.2857142857142857,0.0,0.0,1.0,0.0
0.02477272196125172,0.02089655770397988,0.4444444444444445,0.255,0.25,0.2028985507246377,0.2857142857142857,0.0,0.0,0.0,0.0
0.053621257799901845,0.027052804994363997,0.5555555555555556,0.299375,0.25,0.36231884057971014,0.2857142857142857,0.0,0.0,0.0,0.0
0.07572039542873168,0.06797884331917108,0.6666666666666665,0.594375,0.5,0.3695652173913044,0.5714285714285714,0.0,0.0,0.0,0.0
0.0331860992311108,0.004508800832394001,0.1111111111111111,0.090625,0.25,0.6521739130434783,0.2857142857142857,0.0,1.0,0.0,0.0
0.03762649279020309,0.04036243822075783,0.4444444444444445,0.3809375,0.5,0.32608695652173914,0.5714285714285714,0.0,0.0,0.0,0.0
0.046198789408492834,0.05848434925864909,0.5555555555555556,0.286875,0.5,0.23188405797101452,0.7142857142857142,0.0,0.0,0.0,0.0
0.059884549767463595,0.035463452700945114,0.4444444444444445,0.36,0.5,0.33333333333333337,0.2857142857142857,0.0,0.0,0.0,0.0
0.033232840215943346,0.036850776033989424,0.4444444444444445,0.205625,0.0,0.7246376811594203,0.2857142857142857,0.0,0.0,1.0,0.0
0.03855663838837084,0.05029047082285615,0.7777777777777777,0.466875,0.5,0.10869565217391304,0.42857142857142855,0.0,0.0,0.0,0.0
0.013695108555937273,0.04413422353247204,0.6666666666666665,0.4225,0.5,0.028985507246376815,0.5714285714285714,0.0,0.0,0.0,0.0
0.0431980181822431,0.09034943206451054,0.6666666666666665,0.4096875,0.75,0.12318840579710146,0.7142857142857142,0.0,0.0,0.0,0.0
0.047208394680875926,0.09967051070840198,1.0,0.8228125000000001,0.75,0.06521739130434782,0.7142857142857142,0.0,0.0,0.0,0.0
0.0448713454392484,0.04586837769877743,0.5555555555555556,0.21531250000000002,0.25,0.2391304347826087,0.42857142857142855,0.0,0.0,0.0,0.0
0.05527121456449087,0.06368681175756526,0.4444444444444445,0.354375,0.5,0.3840579710144928,0.5714285714285714,0.0,0.0,0.0,0.0
0.05885157400266423,0.0755224139425995,1.0,0.64875,0.75,0.028985507246376815,0.7142857142857142,0.0,0.0,0.0,0.0
0.01461123185865526,0.02228388103702419,0.5555555555555556,0.265,0.5,0.04347826086956523,0.2857142857142857,0.0,0.0,0.0,0.0
0.050026876066278717,0.07084019769357495,0.7777777777777777,0.241875,0.75,0.007246376811594207,0.7142857142857142,1.0,0.0,0.0,0.0
0.03834162985814111,0.04378739269921096,0.4444444444444445,0.32,0.25,0.37681159420289856,0.2857142857142857,0.0,1.0,0.0,0.0
0.01238636098062586,0.03858493020029481,0.5555555555555556,0.255625,0.25,0.608695652173913,0.2857142857142857,0.0,1.0,0.0,0.0
0.030993947042464186,0.04053585363738836,0.4444444444444445,0.3965625,0.25,0.36231884057971014,0.42857142857142855,0.0,1.0,0.0,0.0
0.03278412676155087,0.02089655770397988,0.4444444444444445,0.255,0.25,0.2028985507246377,0.2857142857142857,0.0,0.0,0.0,0.0
0.02112692514431279,0.035940345096679094,0.2222222222222222,0.36312500000000003,0.25,0.3985507246376812,0.2857142857142857,0.0,0.0,0.0,0.0
0.039533524971371144,0.02670597416110292,0.4444444444444445,0.296875,0.25,0.28260869565217395,0.2857142857142857,0.0,1.0,0.0,0.0
0.04258103718245343,0.03815139165871846,0.2222222222222222,0.21,0.75,0.6884057971014492,0.2857142857142857,0.0,1.0,0.0,0.0
0.22889527682348268,0.065377612069713,0.8888888888888888,0.575625,0.75,0.21014492753623193,0.14285714285714285,0.0,0.0,0.0,0.0
0.042777349318750144,0.03294892915980231,0.5555555555555556,0.341875,0.5,0.41304347826086957,0.2857142857142857,0.0,0.0,0.0,0.0
0.05568720932950057,0.0730078904014567,0.8888888888888888,0.625625,0.75,0.014492753623188415,0.5714285714285714,0.0,0.0,0.0,0.0
0.0398186449788497,0.053455302176363476,0.5555555555555556,0.4896875,0.5,0.2391304347826087,0.5714285714285714,0.0,0.0,0.0,0.0
0.027577181051204748,0.022977542703546346,0.4444444444444445,0.27,0.5,0.43478260869565216,0.2857142857142857,0.0,1.0,0.0,0.0
0.04689523008249784,0.031561605826758,0.5555555555555556,0.32156250000000003,0.5,0.24637681159420294,0.2857142857142857,0.0,0.0,0.0,0.0
0.04246885881885531,0.07222752102661927,0.7777777777777777,0.625,0.75,0.04347826086956523,0.5714285714285714,0.0,0.0,0.0,0.0
0.03581761667718339,0.10322552674932801,0.7777777777777777,0.356875,0.5,0.24637681159420294,1.0,1.0,0.0,0.0,0.0
0.05874874383603262,0.04924997832307293,0.5555555555555556,0.248125,0.5,0.09420289855072465,0.5714285714285714,0.0,0.0,0.0,0.0
0.03302717988268013,0.0566201335298708,0.5555555555555556,0.249375,0.5,0.04347826086956523,0.7142857142857142,0.0,0.0,0.0,0.0
0.029166374535511463,0.025058527703112805,0.5555555555555556,0.2775,0.5,0.23188405797101452,0.2857142857142857,0.0,0.0,0.0,0.0
0.032484984458622544,0.03802133009624556,0.4444444444444445,0.2975,0.25,0.30434782608695654,0.2857142857142857,0.0,0.0,0.0,0.0
0.5321414382201033,0.06459724269487557,0.6666666666666665,0.5134375,0.5,0.28260869565217395,0.5714285714285714,0.0,0.0,0.0,0.0
0.04191264109934796,0.021850342495447848,0.5555555555555556,0.255,0.25,0.6666666666666666,0.2857142857142857,0.0,1.0,0.0,0.0
0.04929304260440767,0.06320991936183128,0.8888888888888888,0.56,0.75,0.05072463768115944,0.5714285714285714,0.0,0.0,0.0,0.0
0.035055738624412816,0.03121477499349692,0.5555555555555556,0.2925,0.5,0.34057971014492755,0.2857142857142857,0.0,0.0,0.0,0.0
0.06680688962116432,0.0846700771698604,0.6666666666666665,0.40750000000000003,0.5,0.41304347826086957,0.5714285714285714,0.0,0.0,0.0,0.0
0.031452008693823176,0.04864302436486603,0.5555555555555556,0.2275,0.5,0.03623188405797102,0.7142857142857142,0.0,0.0,0.0,0.0
0.017294164388043654,0.057660626029654036,0.5555555555555556,0.31375000000000003,0.5,0.45652173913043476,0.5714285714285714,0.0,1.0,0.0,0.0
0.0454743041435883,0.10058094164571231,0.5555555555555556,0.32937500000000003,0.5,0.30434782608695654,0.7142857142857142,0.0,0.0,0.0,0.0
0.0374068101614901,0.06164918061215642,0.5555555555555556,0.2725,0.5,0.10144927536231883,0.7142857142857142,0.0,0.0,0.0,0.0
0.05989857206291336,0.04456776207404839,0.4444444444444445,0.24875,0.5,0.12318840579710146,0.42857142857142855,0.0,0.0,0.0,0.0
0.045567786113253406,0.03901846874187115,0.7777777777777777,0.385625,0.5,0.021739130434782608,0.5714285714285714,0.0,0.0,0.0,0.0
0.04814321437752693,0.08410647706581115,0.4444444444444445,0.3453125,0.5,0.36231884057971014,0.5714285714285714,0.0,1.0,0.0,0.0
